glyph_name,ps_name,sort_final_cdg,sort_final_a,assoc_feat_cdg,assoc_feat_a,assoc_feat_val,assoc_uids_cdg,assoc_uids_a,temp_usv,glyphsapp_name,to_review
LtnSmABreveGrave.SngStory.VN.sc,uni1EB1.SngStory.VN.sc,41010.14332,41010.14332,smcp,smcp,,1EB1,1EB1,,abrevegrave.SngStory.VN.sc,
LtnSmABreveTilde.SngStory.VN.sc,uni1EB5.SngStory.VN.sc,41010.14332,41010.14332,smcp,smcp,,1EB5,1EB5,,abrevetilde.SngStory.VN.sc,
LtnSmABreveHookAbv.SngStory.VN.sc,uni1EB3.SngStory.VN.sc,41010.14332,41010.14332,smcp,smcp,,1EB3,1EB3,,abrevehookabove.SngStory.VN.sc,
LtnSmAStrk.SngStory.sc,uni2C65.SngStory.sc,41010.1475,41010.1475,smcp,smcp,,2C65,2C65,,astroke.SngStory.sc,
LtnSmAGrave.SngStory.sc,agrave.SngStory.sc,41010.313,41010.313,smcp,smcp,,00E0,00E0,,agrave.SngStory.sc,
LtnSmADblGrave.SngStory.sc,uni0201.SngStory.sc,41010.314,41010.314,smcp,smcp,,0201,0201,,adblgrave.SngStory.sc,
LtnSmACircum.SngStory.sc,acircumflex.SngStory.sc,41010.32,41010.32,smcp,smcp,,00E2,00E2,,acircumflex.SngStory.sc,
LtnSmACircumDotBlw.SngStory.sc,uni1EAD.SngStory.sc,41010.322,41010.322,smcp,smcp,,1EAD,1EAD,,acircumflexdotbelow.SngStory.sc,
LtnSmACircumAcute.SngStory.sc,uni1EA5.SngStory.sc,41010.32311,41010.32311,smcp,smcp,,1EA5,1EA5,,acircumflexacute.SngStory.sc,
LtnSmACircumGrave.SngStory.sc,uni1EA7.SngStory.sc,41010.32313,41010.32313,smcp,smcp,,1EA7,1EA7,,acircumflexgrave.SngStory.sc,
LtnSmACircumTilde.SngStory.sc,uni1EAB.SngStory.sc,41010.3234,41010.3234,smcp,smcp,,1EAB,1EAB,,acircumflextilde.SngStory.sc,
LtnSmACircumHookAbv.SngStory.sc,uni1EA9.SngStory.sc,41010.3238,41010.3238,smcp,smcp,,1EA9,1EA9,,acircumflexhookabove.SngStory.sc,
LtnSmAInvBreve.sc,uni0203.sc,41010.331,41010.331,smcp,smcp,,0203,0203,,ainvertedbreve.sc,
LtnSmAInvBreve.SngStory.sc,uni0203.SngStory.sc,41010.3311,41010.3311,smcp,smcp,,0203,0203,,ainvertedbreve.SngStory.sc,
LtnSmABreve.SngStory.sc,abreve.SngStory.sc,41010.332,41010.332,smcp,smcp,,0103,0103,,abreve.SngStory.sc,
LtnSmABreveDotBlw.SngStory.sc,uni1EB7.SngStory.sc,41010.3321,41010.3321,smcp,smcp,,1EB7,1EB7,,abrevedotbelow.SngStory.sc,
LtnSmABreveAcute.SngStory.sc,uni1EAF.SngStory.sc,41010.33231,41010.33231,smcp,smcp,,1EAF,1EAF,,abreveacute.SngStory.sc,
LtnSmABreveGrave.SngStory.sc,uni1EB1.SngStory.sc,41010.33231,41010.33231,smcp,smcp,,1EB1,1EB1,,abrevegrave.SngStory.sc,
LtnSmABreveTilde.SngStory.sc,uni1EB5.SngStory.sc,41010.33234,41010.33234,smcp,smcp,,1EB5,1EB5,,abrevetilde.SngStory.sc,
LtnSmABreveHookAbv.SngStory.sc,uni1EB3.SngStory.sc,41010.33238,41010.33238,smcp,smcp,,1EB3,1EB3,,abrevehookabove.SngStory.sc,
LtnSmACaron.SngStory.sc,uni01CE.SngStory.sc,41010.334,41010.334,smcp,smcp,,01CE,01CE,,acaron.SngStory.sc,
LtnSmATilde.SngStory.sc,atilde.SngStory.sc,41010.34,41010.34,smcp,smcp,,00E3,00E3,,atilde.SngStory.sc,
LtnSmAMacron.SngStory.sc,amacron.SngStory.sc,41010.35,41010.35,smcp,smcp,,0101,0101,,amacron.SngStory.sc,
LtnSmADiaer.SngStory.sc,adieresis.SngStory.sc,41010.36,41010.36,smcp,smcp,,00E4,00E4,,adieresis.SngStory.sc,
LtnSmADiaerMacron.SngStory.sc,uni01DF.SngStory.sc,41010.3635,41010.3635,smcp,smcp,,01DF,01DF,,adieresismacron.SngStory.sc,
LtnSmADotAbv.SngStory.sc,uni0227.SngStory.sc,41010.371,41010.371,smcp,smcp,,0227,0227,,adotaccent.SngStory.sc,
LtnSmADotAbvMacron.SngStory.sc,uni01E1.SngStory.sc,41010.37135,41010.37135,smcp,smcp,,01E1,01E1,,adotmacron.SngStory.sc,
LtnSmARingAbv.SngStory.sc,aring.SngStory.sc,41010.373,41010.373,smcp,smcp,,00E5,00E5,,aring.SngStory.sc,
LtnSmARingAbvAcute.SngStory.sc,aringacute.SngStory.sc,41010.37333,41010.37333,smcp,smcp,,01FB,01FB,,aringacute.SngStory.sc,
LtnSmARtHalfRing.SngStory.sc,uni1E9A.SngStory.sc,41010.374,41010.374,smcp,smcp,,1E9A,1E9A,,arighthalfring.SngStory.sc,
LtnSmAHookAbv.SngStory.sc,uni1EA3.SngStory.sc,41010.38,41010.38,smcp,smcp,,1EA3,1EA3,,ahookabove.SngStory.sc,
LtnSmAEgAlef.SngStory.sc,uniA7BB.SngStory.sc,41010.39,41010.39,smcp,smcp,,A7BB,A7BB,,aglottal.SngStory.sc,
LtnSmADotBlw.SngStory.sc,uni1EA1.SngStory.sc,41010.47114,41010.47114,smcp,smcp,,1EA1,1EA1,,adotbelow.SngStory.sc,
LtnSmARingBlw.SngStory.sc,uni1E01.SngStory.sc,41010.473,41010.473,smcp,smcp,,1E01,1E01,,aringbelow.SngStory.sc,
LtnSmAOgonek.SngStory.sc,aogonek.SngStory.sc,41010.62,41010.62,smcp,smcp,,0105,0105,,aogonek.SngStory.sc,
LtnSmAOgonek.SngStory.RetroHook.sc,aogonek.SngStory.RetroHook.sc,41010.63,41010.63,smcp,smcp,,0105,0105,,aogonek.SngStory.RetroHook.sc,
LtnSmTurnedAlpha.sc,uni0252.sc,41015.1,41015.1,smcp,smcp,,0252,0252,,alphaturned-latin.sc,
LtnSmAe.sc,ae.sc,41020.1,41020.1,smcp,smcp,,00E6,00E6,,ae.sc,
CySmLigAIe.sc,uni04D5.sc,41020.15,41020.15,smcp,smcp,,04D5,04D5,,aie-cy.sc,
LtnSmAeAcute.sc,aeacute.sc,41020.311,41020.311,smcp,smcp,,01FD,01FD,,aeacute.sc,
LtnSmAeMacron.sc,uni01E3.sc,41020.35,41020.35,smcp,smcp,,01E3,01E3,,aemacron.sc,
LtnSmB.sc,b.sc,41100.1,41100.1,smcp,smcp,,0062,0062,,b.sc,
LtnSmBDotAbv.sc,uni1E03.sc,41100.371,41100.371,smcp,smcp,,1E03,1E03,,bdotaccent.sc,
LtnSmBLineBlw.sc,uni1E07.sc,41100.45,41100.45,smcp,smcp,,1E07,1E07,,bmacronbelow.sc,
LtnSmBDotBlw.sc,uni1E05.sc,41100.471,41100.471,smcp,smcp,,1E05,1E05,,bdotbelow.sc,
LtnSmBBarredStem.BarBowl.sc,uni0180.BarBowl.sc,41100.71,41100.71,smcp,smcp,,0180,0180,,bstroke.BarBowl.sc,
LtnSmBBarredStem.sc,uni0180.sc,41100.72,41100.72,smcp,smcp,,0180,0180,,bstroke.sc,
LtnSmBHook.sc,uni0253.sc,41100.81,41100.81,smcp,smcp,,0253,0253,,bhook.sc,
LtnSmTnSix.sc,uni0185.sc,41100.83,41100.83,smcp,smcp,,0185,0185,,tonesix.sc,
LtnSmBLftMidHook.sc,uniA797.sc,41100.835,41100.835,smcp,smcp,,A797,A797,,bFlourish.sc,
LtnSmBTopbar.sc,uni0183.sc,41100.84,41100.84,smcp,smcp,,0183,0183,,btopbar.sc,
CySmBe.sc,uni0431.sc,41110.1,41110.1,smcp,smcp,,0431,0431,,be-cy.sc,
CySmSoftSgn.sc,uni044C.sc,41120.1,41120.1,smcp,smcp,,044C,044C,,softsign-cy.sc,
CySmSemisoftSgn.sc,uni048D.sc,41120.2,41120.2,smcp,smcp,,048D,048D,,semisoftsign-cy.sc,
CySmHardSgn.sc,uni044A.sc,41120.3,41120.3,smcp,smcp,,044A,044A,,hardsign-cy.sc,
CySmYeruDiaer.sc,uni04F9.sc,41120.36,41120.36,smcp,smcp,,04F9,04F9,,yerudieresis-cy.sc,
CySmYat.sc,uni0463.sc,41120.4,41120.4,smcp,smcp,,0463,0463,,yat-cy.sc,
CySmYeru.sc,uni044B.sc,41120.5,41120.5,smcp,smcp,,044B,044B,,yeru-cy.sc,
CySmVe.sc,uni0432.sc,41120.7,41120.7,smcp,smcp,,0432,0432,,ve-cy.sc,
LtnSmBHook.TopBar.sc,uni0253.TopBar.sc,41150.841,41150.841,smcp,smcp,,0253,0253,,bhook.TopBar.sc,
LtnSmBeta.sc,uniA7B5.sc,41193.1,41193.1,smcp,smcp,,A7B5,A7B5,,beta-latin.sc,
LtnSmC.sc,c.sc,41200.1,41200.1,smcp,smcp,,0063,0063,,c.sc,
CySmEs.sc,uni0441.sc,41200.15,41200.15,smcp,smcp,,0441,0441,,es-cy.sc,
LtnSmCAcute.sc,cacute.sc,41200.311,41200.311,smcp,smcp,,0107,0107,,cacute.sc,
LtnSmCCircum.sc,ccircumflex.sc,41200.32,41200.32,smcp,smcp,,0109,0109,,ccircumflex.sc,
LtnSmCCaron.sc,ccaron.sc,41200.334,41200.334,smcp,smcp,,010D,010D,,ccaron.sc,
LtnSmCDotAbv.sc,cdotaccent.sc,41200.371,41200.371,smcp,smcp,,010B,010B,,cdotaccent.sc,
LtnSmCCedilla.sc,ccedilla.sc,41200.61,41200.61,smcp,smcp,,00E7,00E7,,ccedilla.sc,
LtnSmCCedillaAcute.sc,uni1E09.sc,41200.61311,41200.61311,smcp,smcp,,1E09,1E09,,ccedillaacute.sc,
CySmEsDesc.sc,uni04AB.sc,41200.62,41200.62,smcp,smcp,,04AB,04AB,,esdescender-cy.sc,
LtnSmCBar.sc,uniA793.sc,41200.72,41200.72,smcp,smcp,,A793,A793,,cbar.sc,
LtnSmCStrk.sc,uni023C.sc,41200.75,41200.75,smcp,smcp,,023C,023C,,cstroke.sc,
LtnSmCHook.sc,uni0188.sc,41200.82,41200.82,smcp,smcp,,0188,0188,,chook.sc,
LtnSmOpnO.sc,uni0254.sc,41210.1,41210.1,smcp,smcp,,0254,0254,,oopen.sc,
LtnSmOpnO.TopSerif.sc,uni0254.TopSerif.sc,41210.29,41210.29,smcp,smcp,,0254,0254,,oopen.TopSerif.sc,
LtnSmRevCMiddleDot.sc,uniA73F.sc,41215.771,41215.771,smcp,smcp,,A73F,A73F,,creverseddot.sc,
CySmUkrainIe.sc,uni0454.sc,41240.1,41240.1,smcp,smcp,,0454,0454,,e-cy.sc,
CySmE.sc,uni044D.sc,41240.2,41240.2,smcp,smcp,,044D,044D,,ereversed-cy.sc,
CySmEDiaer.sc,uni04ED.sc,41240.236,41240.236,smcp,smcp,,04ED,04ED,,edieresis-cy.sc,
CySmE.MongolStyle.sc,uni044D.MongolStyle.sc,41240.3,41240.3,smcp,smcp,,044D,044D,,ereversed-cy.MongolStyle.sc,
LtnSmCPalHook.sc,uniA794.sc,41250.65,41250.65,smcp,smcp,,A794,A794,,cPalatalhook.sc,
LtnSmD.sc,d.sc,41300.1,41300.1,smcp,smcp,,0064,0064,,d.sc,
CySmKomiDe.sc,uni0501.sc,41300.15,41300.15,smcp,smcp,,0501,0501,,komide-cy.sc,
CySmKomiDje.sc,uni0503.sc,41300.1586,41300.1586,smcp,smcp,,0503,0503,,komidje-cy.sc,
LtnSmDCaron.Caron.sc,dcaron.Caron.sc,41300.334,41300.334,smcp,smcp,,010F,010F,,dcaron.Caron.sc,
LtnSmDDotAbv.sc,uni1E0B.sc,41300.3717,41300.3717,smcp,smcp,,1E0B,1E0B,,ddotaccent.sc,
LtnSmDCircumBlw.sc,uni1E13.sc,41300.42,41300.42,smcp,smcp,,1E13,1E13,,dcircumflexbelow.sc,
LtnSmDLineBlw.sc,uni1E0F.sc,41300.45,41300.45,smcp,smcp,,1E0F,1E0F,,dmacronbelow.sc,
LtnSmDDotBlw.sc,uni1E0D.sc,41300.471,41300.471,smcp,smcp,,1E0D,1E0D,,ddotbelow.sc,
LtnSmDCedilla.sc,uni1E11.sc,41300.473,41300.473,smcp,smcp,,1E11,1E11,,dcedilla.sc,
LtnSmDCaron.sc,dcaron.sc,41300.52,41300.52,smcp,smcp,,010F,010F,,dcaron.sc,
LtnSmDBarredStem.BarBowl.sc,dcroat.BarBowl.sc,41300.71,41300.71,smcp,smcp,,0111,0111,,dcroat.BarBowl.sc,
LtnSmDBarredStem.sc,dcroat.sc,41300.72,41300.72,smcp,smcp,,0111,0111,,dcroat.sc,
LtnSmDHook.sc,uni0257.sc,41300.81,41300.81,smcp,smcp,,0257,0257,,dhook.sc,
LtnSmDHook.TopBar.sc,uni0257.TopBar.sc,41300.82,41300.82,smcp,smcp,,0257,0257,,dhook.TopBar.sc,
LtnSmDTail.sc,uni0256.sc,41300.86,41300.86,smcp,smcp,,0256,0256,,dtail.sc,
LtnSmDTopbar.sc,uni018C.sc,41309.1,41309.1,smcp,smcp,,018C,018C,,dtopbar.sc,
LtnSmDz.sc,uni01F3.sc,41311.1,41311.1,smcp,smcp,,01F3,01F3,,dz.sc,
LtnSmDzCaron.sc,uni01C6.sc,41311.334,41311.334,smcp,smcp,,01C6,01C6,,dzcaron.sc,
LtnSmEth.sc,eth.sc,41340.1,41340.1,smcp,smcp,,00F0,00F0,,eth.sc,
LtnCapDSmZ.sc,uni01F2.sc,41360.1,41360.1,smcp,smcp,,01F2,01F2,,Dz.sc,
LtnCapDSmZCaron.sc,uni01C5.sc,41360.334,41360.334,smcp,smcp,,01C5,01C5,,Dzcaron.sc,
LtnCapDSmZCaron.LP.sc,uni01C5.LP.sc,41360.3347,41360.3347,smcp,,,01C5,,,Dzcaron.LP.sc,NotInUfo
LtnSmE.sc,e.sc,41400.1,41400.1,smcp,smcp,,0065,0065,,e.sc,
CySmIe.sc,uni0435.sc,41400.15,41400.15,smcp,smcp,,0435,0435,,ie-cy.sc,
LtnSmEAcute.sc,eacute.sc,41400.311,41400.311,smcp,smcp,,00E9,00E9,,eacute.sc,
LtnSmEGrave.sc,egrave.sc,41400.313,41400.313,smcp,smcp,,00E8,00E8,,egrave.sc,
CySmIeGrave.sc,uni0450.sc,41400.31315,41400.31315,smcp,smcp,,0450,0450,,iegrave-cy.sc,
LtnSmEDblGrave.sc,uni0205.sc,41400.314,41400.314,smcp,smcp,,0205,0205,,edblgrave.sc,
LtnSmECircum.sc,ecircumflex.sc,41400.32,41400.32,smcp,smcp,,00EA,00EA,,ecircumflex.sc,
LtnSmECircumAcute.sc,uni1EBF.sc,41400.32311,41400.32311,smcp,smcp,,1EBF,1EBF,,ecircumflexacute.sc,
LtnSmECircumAcute.VN.sc,uni1EBF.VN.sc,41400.32311,41400.32311,smcp,smcp,,1EBF,1EBF,,ecircumflexacute.VN.sc,
LtnSmECircumGrave.sc,uni1EC1.sc,41400.32313,41400.32313,smcp,smcp,,1EC1,1EC1,,ecircumflexgrave.sc,
LtnSmECircumGrave.VN.sc,uni1EC1.VN.sc,41400.32313,41400.32313,smcp,smcp,,1EC1,1EC1,,ecircumflexgrave.VN.sc,
LtnSmECircumTilde.sc,uni1EC5.sc,41400.3234,41400.3234,smcp,smcp,,1EC5,1EC5,,ecircumflextilde.sc,
LtnSmECircumTilde.VN.sc,uni1EC5.VN.sc,41400.32341,41400.32341,smcp,smcp,,1EC5,1EC5,,ecircumflextilde.VN.sc,
LtnSmECircumHookAbv.sc,uni1EC3.sc,41400.3238,41400.3238,smcp,smcp,,1EC3,1EC3,,ecircumflexhookabove.sc,
LtnSmECircumHookAbv.VN.sc,uni1EC3.VN.sc,41400.32381,41400.32381,smcp,smcp,,1EC3,1EC3,,ecircumflexhookabove.VN.sc,
LtnSmECircumDotBlw.sc,uni1EC7.sc,41400.32471,41400.32471,smcp,smcp,,1EC7,1EC7,,ecircumflexdotbelow.sc,
LtnSmEInvBreve.sc,uni0207.sc,41400.331,41400.331,smcp,smcp,,0207,0207,,einvertedbreve.sc,
LtnSmEBreve.sc,ebreve.sc,41400.332,41400.332,smcp,smcp,,0115,0115,,ebreve.sc,
CySmIeBreve.sc,uni04D7.sc,41400.33215,41400.33215,smcp,smcp,,04D7,04D7,,iebreve-cy.sc,
LtnSmECaron.sc,ecaron.sc,41400.333,41400.333,smcp,smcp,,011B,011B,,ecaron.sc,
LtnSmETilde.sc,uni1EBD.sc,41400.34,41400.34,smcp,smcp,,1EBD,1EBD,,etilde.sc,
LtnSmEMacron.sc,emacron.sc,41400.35,41400.35,smcp,smcp,,0113,0113,,emacron.sc,
LtnSmEMacronAcute.sc,uni1E17.sc,41400.35311,41400.35311,smcp,smcp,,1E17,1E17,,emacronacute.sc,
LtnSmEMacronGrave.sc,uni1E15.sc,41400.35313,41400.35313,smcp,smcp,,1E15,1E15,,emacrongrave.sc,
LtnSmEDiaer.sc,edieresis.sc,41400.36,41400.36,smcp,smcp,,00EB,00EB,,edieresis.sc,
CySmIo.sc,uni0451.sc,41400.3615,41400.3615,smcp,smcp,,0451,0451,,io-cy.sc,
LtnSmEDotAbv.sc,edotaccent.sc,41400.371,41400.371,smcp,smcp,,0117,0117,,edotaccent.sc,
LtnSmEHookAbv.sc,uni1EBB.sc,41400.38,41400.38,smcp,smcp,,1EBB,1EBB,,ehookabove.sc,
LtnSmECircumBlw.sc,uni1E19.sc,41400.42,41400.42,smcp,smcp,,1E19,1E19,,ecircumflexbelow.sc,
LtnSmETildeBlw.sc,uni1E1B.sc,41400.44,41400.44,smcp,smcp,,1E1B,1E1B,,etildebelow.sc,
LtnSmEDotBlw.sc,uni1EB9.sc,41400.471,41400.471,smcp,smcp,,1EB9,1EB9,,edotbelow.sc,
LtnSmECedilla.sc,uni0229.sc,41400.61,41400.61,smcp,smcp,,0229,0229,,ecedilla.sc,
LtnSmECedillaBreve.sc,uni1E1D.sc,41400.61332,41400.61332,smcp,smcp,,1E1D,1E1D,,ecedillabreve.sc,
LtnSmEOgonek.sc,eogonek.sc,41400.62,41400.62,smcp,smcp,,0119,0119,,eogonek.sc,
LtnSmEOgonek.RetroHook.sc,eogonek.RetroHook.sc,41400.63,41400.63,smcp,smcp,,0119,0119,,eogonek.RetroHook.sc,
LtnSmEStrk.sc,uni0247.sc,41400.75,41400.75,smcp,smcp,,0247,0247,,estroke.sc,
CySmAbkhasChe.sc,uni04BD.sc,41410.1,41410.1,smcp,smcp,,04BD,04BD,,cheabkhasian-cy.sc,
CySmAbkhasCheDesc.sc,uni04BF.sc,41410.89,41410.89,smcp,smcp,,04BF,04BF,,chedescenderabkhasian-cy.sc,
LtnSmSchwa.sc,uni0259.sc,41420.11,41420.11,smcp,smcp,,0259,0259,,schwa.sc,
CySmSchwa.sc,uni04D9.sc,41420.15,41420.15,smcp,smcp,,04D9,04D9,,schwa-cy.sc,
CySmSchwaDiaer.sc,uni04DB.sc,41420.36,41420.36,smcp,smcp,,04DB,04DB,,schwadieresis-cy.sc,
LtnSmRevE.sc,uni01DD.sc,41425.1,41425.1,smcp,smcp,,01DD,01DD,,ereversed.sc,
LtnSmOpnE.sc,uni025B.sc,41430.1,41430.1,smcp,smcp,,025B,025B,,eopen.sc,
LtnSmRevOpnE.sc,uni025C.sc,41431.1,41431.1,smcp,smcp,,025C,025C,,eopenreversed.sc,
CySmRevZe.sc,uni0511.sc,41435.1,41435.1,smcp,smcp,,0511,0511,,reversedze-cy.sc,
CySmZe.sc,uni0437.sc,41440.1,41440.1,smcp,smcp,,0437,0437,,ze-cy.sc,
CySmZeDiaer.sc,uni04DF.sc,41440.36,41440.36,smcp,smcp,,04DF,04DF,,zedieresis-cy.sc,
CySmZeDesc.sc,uni0499.sc,41440.89,41440.89,smcp,smcp,,0499,0499,,zedescender-cy.sc,
CySmKomiDzje.sc,uni0507.sc,41441.1,41441.1,smcp,smcp,,0507,0507,,komidzje-cy.sc,
CySmKomiZje.sc,uni0505.sc,41442.1,41442.1,smcp,smcp,,0505,0505,,komizje-cy.sc,
LtnSmF.sc,f.sc,41500.1,41500.1,smcp,smcp,,0066,0066,,f.sc,
LtnSmFDotAbv.sc,uni1E1F.sc,41500.371,41500.371,smcp,smcp,,1E1F,1E1F,,fdotaccent.sc,
LtnSmFHook.sc,florin.sc,41500.85,41500.85,smcp,smcp,,0192,0192,,florin.sc,
LtnSmFHookStrk.sc,uniA799.sc,41500.9,41500.9,smcp,smcp,,A799,A799,,fStroke.sc,
LtnLigSmFSmI.sc,f_i.sc,41510.1,41510.1,smcp,smcp,,0066 0069 ,0066 0069,,,NotInGlyphsApp
LtnLigSmFSmI.SItal.sc,f_i.SItal.sc,41510.11,41510.11,smcp,smcp,,0066 0069 ,0066 0069,,,NotInGlyphsApp
LtnLigSmFSmL.sc,f_l.sc,41512.1,41512.1,smcp,smcp,,0066 006C ,0066 006C,,,NotInGlyphsApp
LtnLigSmFSmL.SItal.sc,f_l.SItal.sc,41512.11,41512.11,smcp,smcp,,0066 006C ,0066 006C,,,NotInGlyphsApp
LtnLigSmFSmFSmI.sc,f_f_i.sc,41514.1,41514.1,smcp,smcp,,0066 0066 0069,0066 0066 0069,,,NotInGlyphsApp
LtnLigSmFSmFSmI.SItal.sc,f_f_i.SItal.sc,41514.11,41514.11,smcp,smcp,,0066 0066 0069,0066 0066 0069,,,NotInGlyphsApp
LtnLigSmFSmFSmL.sc,f_f_l.sc,41516.1,41516.1,smcp,smcp,,0066 0066 006C,0066 0066 006C,,,NotInGlyphsApp
LtnLigSmFSmFSmL.SItal.sc,f_f_l.SItal.sc,41516.11,41516.11,smcp,smcp,,0066 0066 006C,0066 0066 006C,,,NotInGlyphsApp
LtnLigSmFSmF.sc,f_f.sc,41518.1,41518.1,smcp,smcp,,0066 0066 ,0066 0066,,,NotInGlyphsApp
LtnLigSmFSmF.SItal.sc,f_f.SItal.sc,41518.11,41518.11,smcp,smcp,,0066 0066 ,0066 0066,,,NotInGlyphsApp
CySmGhe.sc,uni0433.sc,41540.1,41540.1,smcp,smcp,,0433,0433,,ge-cy.sc,
CySmGje.sc,uni0453.sc,41540.2,41540.2,smcp,smcp,,0453,0453,,gje-cy.sc,
CySmGheUpturn.sc,uni0491.sc,41540.3,41540.3,smcp,smcp,,0491,0491,,geupturn-cy.sc,
CySmGheDesc.sc,uni04F7.sc,41540.4,41540.4,smcp,smcp,,04F7,04F7,,gedescender-cy.sc,
CySmGheStrk.sc,uni0493.sc,41540.5,41540.5,smcp,smcp,,0493,0493,,gestroke-cy.sc,
CySmGheStrkDesc.sc,uniF327.sc,41540.6,41540.6,smcp,smcp,,F327,F327,,,NotInGlyphsApp
CySmGheStrkHook.sc,uni04FB.sc,41540.7,41540.7,smcp,smcp,,04FB,04FB,,gestrokehook-cy.sc,
LtnSmG.sc,g.sc,41600.1,41600.1,smcp,smcp,,0067,0067,,g.sc,
LtnSmGAcute.sc,uni01F5.sc,41600.311,41600.311,smcp,smcp,,01F5,01F5,,gacute.sc,
LtnSmGCircum.sc,gcircumflex.sc,41600.32,41600.32,smcp,smcp,,011D,011D,,gcircumflex.sc,
LtnSmGBreve.sc,gbreve.sc,41600.332,41600.332,smcp,smcp,,011F,011F,,gbreve.sc,
LtnSmGCaron.sc,gcaron.sc,41600.334,41600.334,smcp,smcp,,01E7,01E7,,gcaron.sc,
LtnSmGMacron.sc,uni1E21.sc,41600.35,41600.35,smcp,smcp,,1E21,1E21,,gmacron.sc,
LtnSmGDotAbv.sc,gdotaccent.sc,41600.371,41600.371,smcp,smcp,,0121,0121,,gdotaccent.sc,
LtnSmGCedilla.sc,gcommaaccent.sc,41600.61,41600.61,smcp,smcp,,0123,0123,,gcommaaccent.sc,
LtnSmG.BarBowl.sc,uni01E5.BarBowl.sc,41600.71,41600.71,smcp,smcp,,01E5,01E5,,g.BarBowl.sc,
LtnSmGStrk.sc,uni01E5.sc,41600.72,41600.72,smcp,smcp,,01E5,01E5,,gstroke.sc,
LtnSmGDiagStrk.sc,uniA7A1.sc,41600.75,41600.75,smcp,smcp,,A7A1,A7A1,,gobliquestroke.sc,
LtnSmGDiagStrk.SngBowl.sc,uniA7A1.SngBowl.sc,41600.751,41600.751,smcp,smcp,,A7A1,A7A1,,gobliquestroke.SngBowl.sc,
LtnSmG.SngBowl.sc,g.SngBowl.sc,41610.1,41610.1,smcp,smcp,,0067,0067,,g.SngBowl.sc,
LtnSmScriptG.sc,uni0261.sc,41610.11,41610.11,smcp,smcp,,0261,0261,,gsingle.sc,
LtnSmGAcute.SngBowl.sc,uni01F5.SngBowl.sc,41610.311,41610.311,smcp,smcp,,01F5,01F5,,gacute.SngBowl.sc,
LtnSmGCircum.SngBowl.sc,gcircumflex.SngBowl.sc,41610.32,41610.32,smcp,smcp,,011D,011D,,gcircumflex.SngBowl.sc,
LtnSmGBreve.SngBowl.sc,gbreve.SngBowl.sc,41610.332,41610.332,smcp,smcp,,011F,011F,,gbreve.SngBowl.sc,
LtnSmGCaron.SngBowl.sc,gcaron.SngBowl.sc,41610.334,41610.334,smcp,smcp,,01E7,01E7,,gcaron.SngBowl.sc,
LtnSmGMacron.SngBowl.sc,uni1E21.SngBowl.sc,41610.35,41610.35,smcp,smcp,,1E21,1E21,,gmacron.SngBowl.sc,
LtnSmGDotAbv.SngBowl.sc,gdotaccent.SngBowl.sc,41610.371,41610.371,smcp,smcp,,0121,0121,,gdotaccent.SngBowl.sc,
LtnSmGCedilla.SngBowl.sc,gcommaaccent.SngBowl.sc,41610.61,41610.61,smcp,smcp,,0123,0123,,gcommaaccent.SngBowl.sc,
LtnSmG.BarBowl.SngBowl.sc,uni01E5.BarBowl.SngBowl.sc,41610.71,41610.71,smcp,smcp,,01E5,01E5,,g.BarBowl.SngBowl.sc,
LtnSmGStrk.SngBowl.sc,uni01E5.SngBowl.sc,41610.711,41610.711,smcp,smcp,,01E5,01E5,,gstroke.SngBowl.sc,
LtnSmGHook.sc,uni0260.sc,41610.81,41610.81,smcp,smcp,,0260,0260,,ghook.sc,
LtnSmInsularG.sc,uni1D79.sc,41631.1,41631.1,smcp,smcp,,1D79,1D79,,ginsular.sc,
LtnSmTrndInsularG.sc,uniA77F.sc,41632.1,41632.1,smcp,smcp,,A77F,A77F,,gturnedinsular.sc,
CySmKomiSje.sc,uni050D.sc,41640.1,41640.1,smcp,smcp,,050D,050D,,komisje-cy.sc,
LtnSmH.sc,h.sc,41700.1,41700.1,smcp,smcp,,0068,0068,,h.sc,
LtnSmHCircum.sc,hcircumflex.sc,41700.322,41700.322,smcp,smcp,,0125,0125,,hcircumflex.sc,
LtnSmHCaron.sc,uni021F.sc,41700.334,41700.334,smcp,smcp,,021F,021F,,hcaron.sc,
LtnSmHDiaer.sc,uni1E27.sc,41700.36,41700.36,smcp,smcp,,1E27,1E27,,hdieresis.sc,
LtnSmHDotAbv.sc,uni1E23.sc,41700.371,41700.371,smcp,smcp,,1E23,1E23,,hdotaccent.sc,
LtnSmHBreveBlw.sc,uni1E2B.sc,41700.432,41700.432,smcp,smcp,,1E2B,1E2B,,hbrevebelow.sc,
LtnSmHDotBlw.sc,uni1E25.sc,41700.471,41700.471,smcp,smcp,,1E25,1E25,,hdotbelow.sc,
LtnSmHCedilla.sc,uni1E29.sc,41700.61,41700.61,smcp,smcp,,1E29,1E29,,hcedilla.sc,
LtnSmHStrk.sc,hbar.sc,41700.72,41700.72,smcp,smcp,,0127,0127,,hbar.sc,
CySmTshe.sc,uni045B.sc,41700.7215,41700.7215,smcp,smcp,,045B,045B,,tshe-cy.sc,
CySmDje.sc,uni0452.sc,41700.7285,41700.7285,smcp,smcp,,0452,0452,,dje-cy.sc,
